_id,IncidentNum,ReportedDateTime,Location,WeaponUsed,RoughX,RoughY
596172,93520042,12/18/2005 9:55,1511 N 13TH ST,,2553645.135,389534.067
596336,53500159,12/16/2005 22:18,2608 W LAPHAM ST,GUN,2549206.672,376383.779
596648,53480131,12/14/2005 17:45,2649-A S 29TH ST,HANDS,2548237.749,370356.443
596987,53460149,12/12/2005 11:38,7218 W HAMPTON AV,HANDS,2533557.872,409099.377
598874,923360033,11/28/2005 8:30,3028 N 7TH ST,,2555800.74,398021.231
599352,53280096,11/24/2005 12:05,3910 W GLENDALE AV,GUN,2544386.58,407837.67
599772,53250238,11/21/2005 20:34,2220 N 41ST ST,HANDG,2543932,392691.003
599773,53250239,11/21/2005 20:34,2220 N 41ST ST,GUN,2543932,392691.003
600739,53190232,11/15/2005 23:07,3635 W VILLARD AV,GUN,2545330.607,411931.513
601809,53140027,11/9/2005 23:28,2902 N 38TH ST,HANDG,2544814.825,397199.382
601816,53140018,11/9/2005 22:31,4661 N 21ST ST,KNIFE,2550623.153,408457.569
602373,53110023,11/7/2005 3:49,8429 W KEEFE AV,KNIFE,2529601.328,400826.616
602875,53080013,11/4/2005 1:10,3293 N 17TH ST,GUN,2552399.392,399723.864
603038,53100063,11/3/2005 7:24,2467 W GARFIELD AV,,2549503.827,392794.125
603311,53130209,11/1/2005 13:14,3033 W LISBON AV,HANDS,2547457.448,390855.185
603381,52930015,11/1/2005 0:46,1201 E LOCUST ST,,2562014.683,397477.04
603600,53030203,10/30/2005 19:19,5001 N 46TH ST,HANDG,2542011.423,410527.902
603841,53020135,10/29/2005 11:53,2351 N 46TH ST,RIFLE,2542146.753,393152.823
604779,52960184,10/23/2005 20:24,1550 W BECHER ST,HANDG,2553060.852,373697.747
604789,52960176,10/23/2005 19:12,2206 S 7TH ST,GUN,2556342.971,373092.027
605610,52910242,10/18/2005 19:53,5130 N 39TH ST,KNIFE,2544337.59,411147.236
606416,942870018,10/13/2005 16:10,3025 N 6TH ST,"KNIFE,CUTTING INS",2556179.039,398026.261
607013,92740083,10/10/2005 8:50,144 N EMMBER LA,,2553385.765,382776.334
607305,52810049,10/8/2005 6:10,5514 N 42ND ST,HANDS,2543403.965,413897.006
607320,52810037,10/8/2005 2:15,2979 N 8TH ST,GUN,2555374.669,397460.525
607954,52770189,10/4/2005 12:40,4900 W FIEBRANTZ AV,,2540969.962,404443.272
607955,52770190,10/4/2005 12:40,4900 W FIEBRANTZ AV,,2540969.962,404443.272
608054,52760278,10/3/2005 21:19,1632-D N 10TH ST,KNIFE,2554787.613,389874.4
609557,52680033,9/25/2005 2:23,2525 N HOLTON ST,HANDG,2559738.816,394762.841
609694,52670028,9/24/2005 2:42,1219 N 26TH ST,HANDG,2548960.796,387938.07
609728,52670015,9/23/2005 21:41,9314 W SHERIDAN AV,HANDG,2526710.5,413896.413
610223,52640005,9/20/2005 21:49,3225 W MC KINLEY BL,HANDG,2546990.717,388402.42
612250,52520146,9/8/2005 17:41,2101 W MORGAN AV,KNIFE,2551067.689,364402.343
612791,92740084,9/5/2005 8:50,2123 N 28TH ST,,2548205.677,391753.518
612980,52470017,9/4/2005 0:50,2911 N 25TH ST,GUN,2549111.703,397293.653
613111,52460023,9/3/2005 1:15,4801 W HAMPTON AV,GUN,2541249.762,409176.639
613777,52420023,8/30/2005 1:08,2002 W CAPITOL DR,GUN,2551034.784,403932.44
614454,52380013,8/25/2005 22:31,3800 N TEUTONIA AV,GUN,2551109.161,402626.408
615353,52330052,8/21/2005 1:06,830 W LOCUST ST,HANDG,2555376.92,397327.505
615499,52320045,8/20/2005 1:05,3164 S 13TH ST,GUN,2554156.35,367063.96
615500,52320065,8/20/2005 1:05,3164 S 13TH ST,HANDG,2554156.35,367063.96
615501,52320067,8/20/2005 1:05,3164 S 13TH ST,GUN,2554156.35,367063.96
616668,52250042,8/13/2005 3:10,3328 W ST PAUL AV,HANDG,2546660.858,383839.407
617185,52220070,8/10/2005 9:03,4244 N TEUTONIA AV,GUN,2550054.95,405109.207
617464,52210023,8/8/2005 17:34,2923-A N MOTHER SIMPSON WA,HANDS,2554690.927,397317.235
617759,52190034,8/7/2005 3:15,8808 W MILL RD #8,HANDG,2528621.473,419607.833
617922,52180039,8/6/2005 1:37,2873 N 34TH ST,HANDG,2546095.119,396565.169
618852,52120197,7/31/2005 19:27,2316 W AUER AV,GUN,2550068.755,399284.727
618994,52120014,7/30/2005 23:36,2876 N GRANT BL,HANDG,2543545.433,396497.894
619296,52100020,7/28/2005 23:18,1958 S 19TH ST,SHTGN,2551854.812,374902.247
620081,52060028,7/25/2005 2:06,2473 N 35TH ST,GUN,2545819.088,393906.236
620091,52060038,7/25/2005 0:28,5531 N 42ND ST,GUN,2543403.965,413897.006
620107,52060013,7/24/2005 22:42,2544 W FOND DU LAC AV,HANDG,2549130.145,395082.805
620634,52030045,7/22/2005 1:37,1904 W FOREST HOME AV,GUN,2551853.408,373993.779
621488,51980066,7/17/2005 3:36,704 S CESAR E CHAVEZ DR,GUN,2552700.797,380141.517
621523,51980008,7/16/2005 23:29,3476 N BUFFUM ST,GUN,2559332.821,401210.086
621570,51970157,7/16/2005 14:15,2729 N 23RD ST,GUN,2550122.301,395976.877
621678,51970015,7/15/2005 22:45,3700 N TEUTONIA AV,GUN,2551294.188,402197.072
622188,51930255,7/12/2005 22:03,2631 N 20TH ST,GUN,2551125.621,395322.611
622189,51930256,7/12/2005 22:03,2631 N 20TH ST,HANDG,2551125.621,395322.611
622197,51930247,7/12/2005 21:23,3136 N RICHARDS ST,GUN,2559008.423,398719.467
622542,51920033,7/11/2005 2:17,4405 N 36TH ST,,2545350.237,406543.481
622660,51910090,7/10/2005 9:44,1361 W WRIGHT ST,,2553470.298,394666.842
622710,51910020,7/10/2005 0:04,1730 W CENTER ST,,2551778.095,395990.113
623323,51870119,7/6/2005 11:06,3157 N BUFFUM ST,,2559336.742,398726.09
623359,51870024,7/6/2005 1:29,1942 N 18TH ST,,2551839.052,391271.65
623586,51860034,7/4/2005 23:11,2900 N 11TH ST,HANDG,2554321.573,397311.704
624055,51830024,7/2/2005 0:58,417 N 39TH ST,,2544645.977,383810.706
624255,51810189,6/30/2005 18:09,3228 N 15TH ST,,2553069.553,398643.672
624581,951790264,6/28/2005 16:00,1442 W CHAMBERS ST,,2553285.559,398005.249
625169,51760006,6/24/2005 21:13,4221 N 44TH PL,GUN,2542416.113,405125.938
625331,51750004,6/23/2005 23:57,2390 N 15TH ST,,2552797.543,393340.837
625713,51730089,6/21/2005 16:08,4123 N 23RD ST,,2550001.412,403934.509
625879,51710232,6/20/2005 17:05,6259 W LEON TR,,2537262.689,407661.866
626069,51710166,6/19/2005 14:59,5844 N 76TH ST,,2532336.827,415740.424
626985,51640278,6/13/2005 20:11,1563 W LINCOLN AV,,2553050.138,372380.36
627156,51640033,6/13/2005 0:38,4925 W CHAMBERS ST,,2541087.596,397800.357
627476,51620033,6/10/2005 23:53,9314 W SHERIDAN AV,,2526710.5,413896.413
627518,51610232,6/10/2005 18:15,3800 W CENTER ST,,2544834.204,395869.707
627991,51590072,6/8/2005 0:15,3820 N 11TH ST,,2554359.624,402910.382
628285,51570063,6/6/2005 7:00,3729 W STATE ST,,2545428.629,386954.714
629373,51500030,5/30/2005 0:23,2614 N 19TH ST,GUN,2551456.834,395319.259
630008,51460011,5/26/2005 0:01,202 E NORTH AV,GUN,2558620.127,393422.465
630182,51450038,5/25/2005 3:50,3217 N RICHARDS ST,HANDG,2559006.592,399390.165
630391,51430247,5/23/2005 19:13,3779 N 13TH ST,GUN,2553703.456,402524.495
630827,51410041,5/21/2005 1:54,2124 N 36TH ST,HANDG,2545527.307,392085.667
631018,51400011,5/19/2005 22:58,4821 W HAMPTON AV,HANDG,2541055.054,409172.748
631385,51380021,5/18/2005 0:29,500 W MAPLE ST,FIRE,2557157.954,375443.677
631387,51380034,5/18/2005 0:17,2579 N TEUTONIA AV,,2553470.298,394666.842
631567,51370017,5/17/2005 0:19,2515 N 37TH ST,HANDG,2545171.805,394547.902
631710,51360156,5/16/2005 10:34,3423 N 2ND ST,SHTGN,2557676.734,400693.161
632613,51310030,5/11/2005 0:18,3017 N 12TH ST,HANDG,2553942.776,397996.522
632631,51300246,5/10/2005 21:41,577 W ALBERT PL,HANDG,,
633421,51260002,5/5/2005 22:13,4216 W THURSTON AV,HANDG,2543386.979,415363.35
634275,51200054,4/30/2005 6:01,2436 W KILBOURN AV,BLUNT,2549911.525,386412.763
634826,51160235,4/26/2005 20:34,1601 N 37TH ST,GUN,2545254.332,389901.651
635128,51150020,4/24/2005 23:41,3140 N 28TH ST,HANDG,2548095.924,398620.185
635229,951140270,4/24/2005 10:00,618 W LOCUST ST,,2556189.996,397339.678
636045,51080244,4/18/2005 16:03,4557 N 37TH ST,HANDG,2545026.065,407192.568
636095,51080169,4/18/2005 11:52,1835 W WINDLAKE AV,UNKNO,2552366.306,370811.706
636161,51080012,4/17/2005 23:38,3522 W WISCONSIN AV,GUN,2545975.746,385275.272
636194,51070159,4/17/2005 16:53,2671 N 5TH ST,HANDG,2556599.884,395378.257
636433,51050180,4/15/2005 17:26,2400 N 58TH ST,KNIFE,2538395.602,393750.878
636434,51050181,4/15/2005 17:26,2400 N 58TH ST,KNIFE,2538395.602,393750.878
636989,51000184,4/11/2005 20:05,2415 S 11TH ST,,2554767.209,371819.346
637284,51000007,4/10/2005 5:30,5823 N 62ND ST,HANDG,2537048.639,415773.254
637307,51000006,4/9/2005 22:33,3829 N 36TH ST,GUN,2545361.644,402464.231
638633,50900147,3/31/2005 14:36,3014 N 23RD ST,HANDG,2550094.454,397970.024
638992,50880070,3/29/2005 7:50,2701 N 30TH ST,,2547479.176,395936.357
640065,50810001,3/21/2005 21:18,2663 N 2ND ST,HANDG,2557785.427,395394.862
641296,50710163,3/12/2005 21:10,3603 N 13TH ST,KNIFE,2553707.405,401739.893
641801,50670205,3/8/2005 10:30,1542 E TRIPOLI AV,HANDS,2564249.208,362453.683
642799,50590004,2/27/2005 23:03,3030 N PALMER ST,HANDG,2558539.936,398054.881
643932,50500032,2/19/2005 1:29,5212 N TEUTONIA AV,HANDG,2547393.092,411956.257
644175,50470240,2/17/2005 1:12,1820 W ATKINSON AV,HANDG,2552059.148,403455.278
644365,50470001,2/15/2005 19:31,2847 N 10TH ST,GUN,2554698.711,396679.935
644366,50470002,2/15/2005 19:31,2847 N 10TH ST,,2554698.711,396679.935
644696,50440009,2/13/2005 0:10,809 E WRIGHT ST,HANDG,2560733.068,394778.824
645553,50640754,2/5/2005 7:25,4247 N 51ST BL,,2540340.441,405087.086
645597,50640753,2/4/2005 18:36,1506 S UNION ST,HANDG,2552191.863,377269.521
646965,50640477,1/24/2005 11:35,3035 W WISCONSIN AV #701,HANDG,2547632.704,385300.839
647602,50640093,1/17/2005 19:11,1732 S 3RD ST,RIFLE,2557902.93,375922.294
647913,50630363,1/14/2005 17:11,2444 W FOND DU LAC AV,HANDG/SHTGN,2549558.136,394634.844
648334,50630093,1/11/2005 1:48,5215 N 35TH ST,,2545658.143,411937.551
648689,50630086,1/8/2005 7:15,3019 W CLYBOURN ST,HANDG,2547643.066,384359.264
648801,50630080,1/7/2005 4:43,3718 N 25TH ST,FIRE/KNIFE,2549002.615,402094.468
